category,is_known,true_label,prediction,max_softmax,entropy,energy,odin,mahalanobis
Thalasseus_bengalensis,0,-1,21,0.57172126,-1.0398161,10.963828,0.013296615,-31.354887008666992
Aethopyga_siparaja,0,-1,31,0.35944647,-2.2614913,5.662083,0.013230089,-40.8673210144043
Tachybaptus_ruficollis,1,68,68,0.9995957,-0.0037682632,17.568176,0.01339757,-30.281139373779297
Dicrurus_macrocercus,0,-1,27,0.9763031,-0.17017806,9.962408,0.013292709,-45.12355041503906
Tachybaptus_ruficollis,1,68,68,0.9999678,-0.00041213573,17.728441,0.013397048,-36.191837310791016
Pitta_moluccensis,0,-1,61,0.98320824,-0.11522089,12.013478,0.013318216,-39.59591293334961
Motacilla_cinerea,1,45,45,0.99999976,-3.8128014e-06,25.959778,0.013515721,-34.16950607299805
Cacomantis_sonneratii,0,-1,60,0.99895275,-0.011172884,11.928882,0.0133269755,-30.759048461914062
Strix_seloputo,0,-1,18,0.47833857,-1.7865121,6.2071514,0.013244748,-17.067190170288086
Centropus_sinensis,1,18,18,1.0,-8.2475644e-08,30.340458,0.013559622,-34.34457015991211
Butorides_striata,1,11,62,0.7560738,-0.94884276,8.78143,0.013274098,-28.10352897644043
Acrocephalus_bistrigiceps,1,1,1,0.9999951,-7.58859e-05,19.032269,0.013418706,-38.20640182495117
Haliaeetus_leucogaster,0,-1,0,0.18563028,-3.2057343,5.0772324,0.013209856,-34.02708435058594
Gallicrex_cinerea,0,-1,1,0.52810544,-1.7133323,7.219731,0.013250545,-44.02602767944336
Terpsiphone_affinis,0,-1,41,0.9998907,-0.0012689321,19.990158,0.013425288,-50.250892639160156
Phylloscopus_coronatus,0,-1,45,0.16844566,-3.0186274,5.8263364,0.013211361,-38.883628845214844
Hierococcyx_sparverioides,0,-1,55,0.5729245,-1.2583822,8.861481,0.0132618975,-34.73337936401367
Motacilla_cinerea,1,45,45,0.9996209,-0.0034173378,20.11694,0.01342855,-27.906469345092773
Clanga_clanga,0,-1,5,0.21308868,-2.5235562,5.393553,0.013229967,-16.422409057617188
Ducula_aenea,0,-1,55,0.80605286,-0.9188686,9.391172,0.013284191,-46.43656539916992
Numenius_phaeopus,1,49,49,0.99973243,-0.0029288968,15.21375,0.01336966,-17.23470687866211
Limosa_limosa,1,43,42,0.8719625,-0.44353476,15.375751,0.01336909,-23.01506233215332
Tringa_stagnatilis,0,-1,48,0.9069888,-0.46573818,9.152716,0.013286323,-46.24482727050781
Zapornia_pusilla,1,75,9,0.37168595,-1.6460407,7.0197515,0.013267011,-15.868414878845215
Micropternus_brachyurus,0,-1,31,0.24819341,-2.562235,6.663333,0.0132316025,-41.170780181884766
Alcedo_atthis,1,5,5,0.99988675,-0.0013918963,14.243548,0.013359929,-26.418289184570312
Pitta_megarhyncha,0,-1,41,0.31736043,-2.631781,5.848687,0.013228658,-34.513099670410156
Clanga_clanga,0,-1,68,0.7706448,-1.0912862,7.691079,0.013266384,-34.42596435546875
Dicaeum_cruentatum,0,-1,27,0.86467916,-0.677274,9.537531,0.01327851,-48.451324462890625
Ficedula_zanthopygia,0,-1,31,0.3487724,-2.093976,6.3310165,0.013234483,-46.771793365478516
Aegithina_tiphia,1,4,4,0.99999917,-1.2711318e-05,22.370283,0.013455643,-40.32606506347656
Motacilla_cinerea,1,45,45,0.98946244,-0.07353631,13.091575,0.013332659,-45.475563049316406
Spilornis_cheela,1,65,25,0.72936755,-0.74487746,9.928535,0.013305033,-36.25393295288086
Pitta_moluccensis,0,-1,55,0.36904582,-2.169313,6.854574,0.013241099,-37.112117767333984
Sterna_sumatrana,0,-1,11,0.40484482,-2.2267709,5.974044,0.013232082,-30.45716094970703
Cacomantis_sepulcralis,0,-1,12,0.9992669,-0.0075892936,13.175117,0.013344074,-37.14586639404297
Orthotomus_ruficeps,0,-1,18,0.6900628,-1.2994876,7.6542354,0.013265533,-33.334320068359375
Sterna_hirundo,1,66,66,0.99999356,-9.513621e-05,18.05878,0.013403577,-23.367673873901367
Cinnyris_jugularis,1,22,22,0.9983979,-0.013272346,15.446329,0.013370568,-41.25497055053711
Dicrurus_paradiseus,1,28,28,0.99999535,-7.0235255e-05,18.905016,0.013418076,-36.712425231933594
Corvus_splendens,1,25,25,1.0,-1.2611788e-09,29.875923,0.013564677,-16.436023712158203
Cacomantis_sepulcralis,0,-1,12,0.9999213,-0.0009678871,16.42508,0.013379221,-34.66168212890625
Centropus_sinensis,1,18,18,0.92485785,-0.33029503,14.399569,0.0133500835,-40.643951416015625
Aplonis_panayensis,0,-1,0,0.4940551,-1.0922872,11.208035,0.013298704,-42.08702087402344
Limosa_limosa,1,43,43,0.99641645,-0.025060331,14.951436,0.013362268,-26.36171531677246
Sterna_hirundo,1,66,66,1.0,-2.730546e-07,24.184885,0.013493414,-23.03189468383789
Phylloscopus_borealis,1,56,56,1.0,-2.2574804e-07,26.233803,0.013520132,-24.362407684326172
Cinnyris_jugularis,1,22,22,1.0,-4.2711716e-07,24.000088,0.013491514,-34.79212951660156
Mycteria_leucocephala,0,-1,9,0.82554775,-0.9749333,7.107944,0.013256464,-28.616113662719727
Pandion_haliaetus,1,53,53,1.0,-1.875999e-08,26.695213,0.013530745,-27.8231258392334
Falco_peregrinus,1,32,32,0.9775295,-0.12697627,12.827126,0.013333222,-28.561765670776367
Pitta_sordida,0,-1,47,0.69904053,-1.1974299,7.3675013,0.013263224,-32.515785217285156
Acridotheres_tristis,1,0,0,0.9886536,-0.068188086,11.502867,0.013320268,-24.090993881225586
Tringa_nebularia,1,70,70,0.99999607,-5.7211422e-05,20.475382,0.013442354,-17.22153091430664
Elanus_caeruleus,1,30,30,1.0,-2.11412e-06,22.251928,0.013456532,-27.300024032592773
Spatula_clypeata,1,62,62,0.9998697,-0.0013000929,20.361362,0.013428532,-27.745813369750977
Pluvialis_fulva,0,-1,31,0.3948729,-1.8591906,7.9109735,0.013252354,-36.29350280761719
Charadrius_mongolus,0,-1,69,0.68960166,-1.26672,8.407972,0.013261425,-30.70249366760254
Tringa_glareola,1,69,45,0.29313794,-2.8676543,5.131376,0.013221081,-29.78560447692871
Zapornia_pusilla,1,75,75,1.0,-2.1016078e-09,35.023438,0.013634816,-28.595474243164062
Accipiter_trivirgatus,0,-1,57,0.59501195,-1.6269463,5.9858427,0.013256612,-41.99458694458008
Centropus_sinensis,1,18,44,0.4544956,-2.0234325,5.8223815,0.0132396575,-25.844118118286133
Corvus_macrorhynchos,1,24,24,0.99999464,-7.880563e-05,18.90207,0.013415292,-22.1831111907959
Cuculus_micropterus,1,26,26,0.9999999,-2.428532e-06,21.990149,0.013457149,-30.108577728271484
Gelochelidon_nilotica,1,37,37,0.9999999,-1.9176634e-06,24.853788,0.0134992115,-17.861099243164062
Pluvialis_squatarola,1,57,57,0.9982211,-0.015283186,12.918248,0.013356014,-27.891111373901367
Tachybaptus_ruficollis,1,68,68,0.9994677,-0.005893447,13.541871,0.013338443,-31.91323471069336
Lewinia_striata,0,-1,31,0.3345683,-2.0304632,7.303502,0.013247511,-29.92333984375
Orthotomus_ruficeps,0,-1,51,0.9999989,-1.8804272e-05,21.45287,0.013442705,-36.78834533691406
Apus_pacificus,0,-1,54,0.5360032,-1.7986312,7.829355,0.01324857,-26.50864028930664
Gelochelidon_nilotica,1,37,37,1.0,-4.409382e-10,32.375313,0.013611846,-30.494022369384766
Cuculus_micropterus,1,26,26,1.0,-1.0796044e-09,31.140043,0.013579256,-33.0113525390625
Eudynamys_scolopaceus,1,31,31,0.82432985,-0.8011854,7.481647,0.013276479,-27.34320831298828
Ducula_aenea,0,-1,36,0.35607827,-2.4164264,7.5699377,0.013244102,-36.00932693481445
Clanga_clanga,0,-1,8,0.35123098,-2.7260911,5.49537,0.013224258,-35.10780334472656
Larvivora_cyane,0,-1,57,0.24494976,-2.2995129,5.4550276,0.013249478,-14.703582763671875
Collocalia_affinis,0,-1,4,0.32638004,-2.8401642,5.5241284,0.013223072,-24.81792640686035
Zapornia_pusilla,1,75,72,0.47411245,-1.951609,6.942959,0.013246695,-35.573936462402344
Cacomantis_sonneratii,0,-1,28,0.32823342,-2.0075703,7.3241434,0.01324845,-34.20779800415039
Dicrurus_macrocercus,0,-1,71,0.84536785,-0.67916745,10.091569,0.01329444,-39.664546966552734
Himantopus_himantopus,1,39,39,0.9999999,-3.0957078e-06,22.350231,0.013470386,-19.421985626220703
Gallinula_chloropus,1,35,35,0.99999976,-3.6624883e-06,28.426926,0.013540338,-27.03654670715332
Pycnonotus_jocosus,1,61,61,0.999793,-0.0025428094,14.855074,0.013350717,-28.438486099243164
Psilopogon_haemacephalus,1,59,59,0.99999964,-6.2261824e-06,21.189344,0.013446344,-26.575952529907227
Himantopus_himantopus,1,39,39,1.0,-2.0612579e-07,27.037743,0.013528111,-25.05240249633789
Mixornis_gularis,1,44,44,0.99997354,-0.00038221158,16.126526,0.013378337,-26.832460403442383
Lanius_cristatus,0,-1,32,0.21610178,-2.6308036,6.385582,0.0132297035,-32.48452377319336
Hypothymis_azurea,1,41,41,0.9999999,-3.666197e-06,22.474077,0.013458867,-35.44141387939453
Orthotomus_ruficeps,0,-1,51,0.99783164,-0.017123718,15.920251,0.013368653,-36.389869689941406
Accipiter_soloensis,0,-1,22,0.76137155,-0.84780717,9.116855,0.013280257,-42.52708053588867
Pitta_sordida,0,-1,29,0.5120651,-1.9224082,8.133944,0.013262686,-39.221435546875
Dicrurus_macrocercus,0,-1,17,0.44014916,-1.4476583,9.763542,0.013274773,-50.997467041015625
Muscicapa_dauurica,0,-1,63,0.7080412,-1.1976657,8.682433,0.013275952,-48.996856689453125
Aethopyga_siparaja,0,-1,41,0.88676006,-0.44597244,10.762886,0.013301948,-42.519920349121094
Sterna_hirundo,1,66,66,0.99993837,-0.0007388764,18.329826,0.0134013705,-35.26001739501953
Calidris_ferruginea,1,15,15,0.935658,-0.30320564,9.179922,0.013290778,-27.629899978637695
Cuculus_micropterus,1,26,26,1.0,-7.2558426e-10,32.256752,0.013596876,-17.740982055664062
Acrocephalus_orientalis,1,2,2,0.9999982,-2.9989536e-05,19.15598,0.013417911,-28.21321678161621
Orthotomus_sericeus,0,-1,48,0.36565834,-1.8735602,7.5143003,0.013249209,-45.16302490234375
Otus_lempiji,0,-1,31,0.79887116,-0.83401096,9.9597225,0.013286722,-45.11301040649414
Merops_philippinus,0,-1,0,0.37790698,-2.0887861,7.4038563,0.013238299,-51.197998046875
Charadrius_mongolus,0,-1,15,0.9644152,-0.18999414,11.050339,0.013310275,-33.51543426513672
Thalasseus_bergii,0,-1,0,0.8362054,-0.64695394,9.619781,0.013287889,-34.71934509277344
Passer_montanus,1,54,54,1.0,-3.780089e-09,30.961908,0.013568142,-26.864912033081055
Hierococcyx_sparverioides,0,-1,65,0.5217798,-1.8877401,6.1580753,0.013240833,-27.87135887145996
Cecropis_daurica,1,17,17,0.9748652,-0.124452315,12.262665,0.0133261485,-29.48119354248047
Dicrurus_leucophaeus,1,27,27,0.9999968,-4.4464694e-05,22.93392,0.013464361,-37.611778259277344
Ninox_scutulata,1,47,47,0.9872804,-0.068438925,16.607906,0.013392844,-31.626056671142578
Amaurornis_phoenicurus,1,6,6,1.0,-5.0580356e-11,34.86155,0.0136264395,-33.10246276855469
Cyanoptila_cyanomelana,0,-1,51,0.36811307,-2.0552406,7.8198943,0.013247909,-38.84360122680664
Spilopelia_chinensis,1,64,47,0.29559252,-2.0797985,8.161335,0.013258669,-38.41429901123047
Numenius_arquata,1,48,48,0.9997683,-0.002740623,14.869412,0.013357635,-35.80574417114258
Gallinago_stenura,0,-1,46,0.9997738,-0.002442443,17.907177,0.013396612,-38.36054229736328
Falco_tinnunculus,1,33,33,1.0,-1.6500781e-08,30.903267,0.013576835,-26.134441375732422
Ardea_cinerea,1,8,8,0.9998543,-0.0016582343,16.44554,0.013382314,-20.28347396850586
Strix_leptogrammica,0,-1,18,0.801081,-0.90271837,8.873503,0.013276939,-44.63383483886719
Corvus_splendens,1,25,25,0.64293414,-1.3202794,7.071949,0.013254321,-26.361553192138672
Egretta_garzetta,1,29,29,0.9965869,-0.02284292,19.105331,0.013424067,-37.87297439575195
Strix_leptogrammica,0,-1,48,0.22875018,-2.6527653,5.2828484,0.013228806,-29.034011840820312
Acrocephalus_bistrigiceps,1,1,14,0.2698677,-2.2233346,7.411824,0.013238514,-48.96137619018555
Dicrurus_macrocercus,0,-1,20,0.40974152,-1.9943464,8.571781,0.013257261,-45.877586364746094
Hemiprocne_comata,0,-1,18,0.33313593,-2.7941842,5.3080277,0.013219566,-30.72159194946289
Actitis_hypoleucos,1,3,3,1.0,-3.2805172e-08,31.522871,0.013591548,-29.232454299926758
Hypothymis_azurea,1,41,41,1.0,-7.851843e-07,23.734524,0.013477281,-32.005245208740234
Egretta_garzetta,1,29,29,0.998281,-0.015709609,12.36824,0.013334152,-30.42670440673828
Arachnothera_longirostra,0,-1,41,0.999997,-4.3034488e-05,24.496372,0.013478936,-36.11235046386719
Pachycephala_cinerea,0,-1,31,0.40917894,-2.4398584,6.353417,0.013231104,-35.882930755615234
Ploceus_philippinus,0,-1,24,0.26109475,-2.176425,8.832747,0.013253871,-49.28544998168945
Cacomantis_merulinus,1,12,12,0.99503195,-0.043568455,12.167414,0.013325994,-31.040040969848633
Centropus_bengalensis,0,-1,18,0.4412843,-1.6151357,9.578402,0.013275305,-41.25701141357422
Psilopogon_haemacephalus,1,59,59,1.0,-2.9431197e-07,24.727726,0.013485881,-27.77764892578125
Numenius_arquata,1,48,48,0.9999975,-3.851432e-05,20.551458,0.013452631,-34.90666198730469
Cinnyris_jugularis,1,22,22,0.9999988,-2.0924259e-05,20.08196,0.013431207,-28.386215209960938
Tringa_nebularia,1,70,70,0.9999685,-0.00039279897,17.83171,0.013407232,-17.953582763671875
Ficedula_mugimaki,0,-1,3,0.67478913,-0.8627309,9.438093,0.013272151,-44.27268600463867
Phylloscopus_borealis,1,56,56,0.99989545,-0.0011841552,16.07943,0.013376739,-33.92710494995117
Dicrurus_macrocercus,0,-1,36,0.8121063,-0.9567138,8.4560585,0.013271932,-40.662010192871094
Orthotomus_sericeus,0,-1,41,0.6018665,-1.6553828,6.498205,0.013242475,-35.95846939086914
Dicrurus_macrocercus,0,-1,27,0.72080165,-0.8316426,9.416462,0.013285033,-48.13398742675781
Dicrurus_leucophaeus,1,27,27,1.0,-1.8424775e-09,31.448572,0.013572482,-31.535079956054688
Hierococcyx_nisicolor,0,-1,63,0.44696257,-1.7381885,7.8433557,0.013259226,-48.99188995361328
Micropternus_brachyurus,0,-1,28,0.5839942,-1.8298264,7.208378,0.013250184,-45.37802505493164
Cecropis_daurica,1,17,17,1.0,-4.0734125e-07,23.712786,0.013487335,-19.184146881103516
Psittacula_krameri,1,60,60,0.99983525,-0.0018265108,15.527907,0.013368239,-30.828126907348633
Pellorneum_malaccense,0,-1,4,0.92897254,-0.43457448,8.113467,0.013280334,-26.793373107910156
Mixornis_gularis,1,44,44,0.9998809,-0.0012838425,16.960445,0.013388623,-23.430749893188477
Ficedula_zanthopygia,0,-1,71,0.2172633,-2.5831668,5.9670615,0.0132248085,-37.98738098144531
Zapornia_pusilla,1,75,75,1.0,-4.871258e-07,27.36435,0.013546495,-23.929372787475586
Hierococcyx_sparverioides,0,-1,27,0.28305206,-2.5523381,7.7443123,0.013240192,-36.468326568603516
Larvivora_cyane,0,-1,41,0.56627226,-2.0273466,6.2065587,0.013236279,-33.82805633544922
Himantopus_himantopus,1,39,39,1.0,-2.693481e-07,24.42548,0.013494535,-27.104318618774414
Nyctyornis_amictus,0,-1,31,0.29691985,-2.3149588,6.964851,0.013236489,-49.41373062133789
Caprimulgus_affinis,0,-1,75,0.9722701,-0.19758159,10.612143,0.013308134,-36.017887115478516
Acrocephalus_bistrigiceps,1,1,1,0.99999046,-0.00013485055,19.053806,0.013418377,-36.6118278503418
Orthotomus_atrogularis,1,51,51,0.99999976,-3.3763858e-06,23.930416,0.013477522,-31.720293045043945
Mulleripicus_pulverulentus,0,-1,60,0.9968526,-0.03095419,11.025621,0.013310206,-30.91230583190918
Tringa_ochropus,1,71,71,1.0,-4.893695e-07,23.770079,0.013486126,-23.028432846069336
Tyto_alba,1,73,73,0.35821733,-2.013535,5.495145,0.013263803,-10.35271167755127
Chrysophlegma_miniaceum,0,-1,0,0.31590116,-2.0563471,7.2406106,0.013248681,-34.47947311401367
Corvus_splendens,1,25,25,0.9999354,-0.00074009935,17.460964,0.0133972205,-24.107219696044922
Mycteria_leucocephala,0,-1,9,0.6835967,-1.4759209,7.6493044,0.0132534895,-34.05144500732422
Clanga_clanga,0,-1,53,0.978013,-0.11296254,15.775799,0.013372055,-43.773536682128906
Caprimulgus_affinis,0,-1,75,0.99765944,-0.021527652,13.606194,0.013346017,-34.43391036987305
Otus_lempiji,0,-1,47,0.8335446,-0.5929233,13.847345,0.013344054,-49.733856201171875
Mulleripicus_pulverulentus,0,-1,60,0.73207223,-1.421608,7.0249825,0.013248862,-36.598846435546875
Falco_peregrinus,1,32,32,0.9989452,-0.010248879,15.024399,0.013368556,-39.69852828979492
Pitta_moluccensis,0,-1,18,0.72578853,-1.2351264,7.1953554,0.01325689,-30.4699764251709
Motacilla_tschutschensis,1,46,46,1.0,-3.2682534e-09,31.103119,0.013587375,-32.05110549926758
Vanellus_indicus,1,74,74,1.0,-1.0831558e-10,34.944836,0.013629727,-26.907581329345703
Falco_peregrinus,1,32,32,0.9997892,-0.00219981,16.818712,0.01338225,-30.836584091186523
Motacilla_tschutschensis,1,46,63,0.49801722,-1.8075149,6.4699383,0.01324088,-39.58031463623047
Larvivora_cyane,0,-1,12,0.34433788,-2.3261466,6.227049,0.013238061,-34.478458404541016
Ardea_alba,1,7,7,1.0,-9.2920993e-07,25.06901,0.013500714,-28.167091369628906
Amaurornis_phoenicurus,1,6,6,0.99993277,-0.0007236373,21.688646,0.013442098,-31.81307029724121
Phylloscopus_borealis,1,56,56,0.9999887,-0.00014423473,20.781946,0.013458229,-39.085906982421875
Phylloscopus_coronatus,0,-1,22,0.31312227,-2.0700057,7.368416,0.013237817,-36.16852569580078
Clanga_clanga,0,-1,32,0.9494799,-0.31083235,9.901333,0.013295261,-37.89839172363281
Ducula_aenea,0,-1,27,0.7792773,-1.0279782,7.531035,0.013258336,-33.401329040527344
Passer_montanus,1,54,54,1.0,-4.8270503e-09,29.54259,0.013554123,-38.315467834472656
Otus_sunia,0,-1,18,0.5232314,-1.1793609,10.288634,0.013286474,-34.65231704711914
Hemiprocne_longipennis,0,-1,0,0.53983325,-1.009948,10.296095,0.013287493,-41.45149230957031
Gallicrex_cinerea,0,-1,62,0.45572397,-1.8460637,6.60153,0.01323801,-39.12845230102539
Pitta_moluccensis,0,-1,27,0.24924868,-2.2250786,7.652437,0.013243858,-42.206809997558594
Chlidonias_hybrida,1,21,21,1.0,-1.1675373e-06,25.331875,0.013505031,-33.94021224975586
Lanius_cristatus,0,-1,10,0.6869449,-0.98393077,8.751812,0.013272052,-43.552127838134766
Prionochilus_maculatus,0,-1,41,0.99967146,-0.0030355782,18.354383,0.013404065,-37.60736846923828
Motacilla_cinerea,1,45,45,0.99991906,-0.0010758212,14.862577,0.013357677,-24.619680404663086
Clanga_clanga,0,-1,48,0.37841403,-1.8791871,6.552773,0.01324864,-29.619979858398438
Butorides_striata,1,11,41,0.20886765,-2.8348734,6.1102347,0.013219667,-35.67029571533203
Hemiprocne_longipennis,0,-1,15,0.61730754,-1.6069607,7.4092355,0.013255913,-32.761192321777344
Pycnonotus_simplex,0,-1,41,0.83175725,-0.8447444,9.02157,0.013276383,-50.04055404663086
Corvus_splendens,1,25,25,1.0,-1.1541219e-08,29.473894,0.013552623,-26.02046012878418
Cacomantis_merulinus,1,12,12,1.0,-1.7508489e-07,25.113174,0.01350167,-32.452354431152344
Dendrocygna_javanica,0,-1,74,0.99067384,-0.07368241,12.480574,0.013324783,-38.56975173950195
Hierococcyx_nisicolor,0,-1,4,0.3891682,-1.9757094,6.448485,0.013242699,-44.45955276489258
Chlidonias_leucopterus,0,-1,14,0.22202916,-2.7939487,5.8141236,0.013216907,-27.591604232788086
Pluvialis_squatarola,1,57,50,0.3351803,-1.9399501,5.767621,0.013265855,-10.765055656433105
Psilopogon_haemacephalus,1,59,59,0.9999994,-1.02742515e-05,23.12616,0.013468112,-28.536357879638672
Orthotomus_sericeus,0,-1,28,0.8619176,-0.6381603,8.910989,0.013275297,-50.95596694946289
Nisaetus_cirrhatus,0,-1,65,0.97328,-0.20217791,8.583214,0.013284245,-35.75272750854492
Psilopogon_haemacephalus,1,59,31,0.35956848,-2.603195,5.7089305,0.013226396,-31.14938735961914
Accipiter_trivirgatus,0,-1,36,0.63847774,-1.4091778,7.5394964,0.013272226,-48.1092414855957
Pluvialis_squatarola,1,57,57,0.9999995,-8.429908e-06,21.849762,0.013482806,-26.154008865356445
Orthotomus_sericeus,0,-1,18,0.93215674,-0.40808907,9.370092,0.013286278,-38.817718505859375
Loriculus_galgulus,0,-1,41,0.97023743,-0.20795192,9.799763,0.013294827,-34.334232330322266
Corvus_splendens,1,25,25,0.99999535,-6.32221e-05,24.549809,0.01347586,-34.26424026489258
Zapornia_fusca,0,-1,53,0.8209617,-0.8672614,11.088373,0.013299292,-42.997772216796875
Arachnothera_longirostra,0,-1,18,0.3244006,-2.28648,6.716531,0.013239893,-28.325794219970703
Ficedula_mugimaki,0,-1,41,0.49938226,-1.7578765,7.325546,0.013248842,-41.668548583984375
Aethopyga_siparaja,0,-1,22,0.5487394,-1.2986339,9.137307,0.013279102,-36.81430435180664
Strix_leptogrammica,0,-1,5,0.2034697,-3.1170475,4.089122,0.013214281,-15.843283653259277
Hirundo_rustica,1,40,40,0.9999275,-0.00078338536,19.758532,0.013429948,-27.940296173095703
Orthotomus_ruficeps,0,-1,51,0.99705815,-0.022076428,14.312257,0.013350377,-28.88833999633789
Centropus_sinensis,1,18,18,1.0,-1.8885673e-06,24.179539,0.0134863,-36.18333435058594
Hierococcyx_sparverioides,0,-1,1,0.24259424,-2.7066114,6.2399645,0.013224136,-37.57855987548828
Orthotomus_atrogularis,1,51,51,1.0,-1.541996e-06,23.118933,0.013465355,-26.715734481811523
Sternula_albifrons,1,67,67,0.9826064,-0.10624389,13.36237,0.013340444,-27.956398010253906
Collocalia_affinis,0,-1,4,0.29370618,-2.7849052,5.699795,0.013222335,-28.922134399414062
Pericrocotus_speciosus,0,-1,41,0.42590076,-2.1311765,8.244641,0.01325197,-43.77005386352539
Micropternus_brachyurus,0,-1,65,0.51041085,-2.1263452,6.326335,0.013237021,-34.0841064453125
Pelargopsis_capensis,1,55,55,0.9999995,-6.663701e-06,21.993134,0.013449669,-36.220664978027344
Mycteria_leucocephala,0,-1,9,0.40166542,-2.6757355,5.655339,0.013224188,-29.4195613861084
Phylloscopus_borealis,1,56,56,0.9999993,-1.42784465e-05,20.719246,0.01343689,-28.926660537719727
Corvus_splendens,1,25,25,1.0,-6.0441016e-07,26.542648,0.013510878,-28.83469581604004
Pycnonotus_jocosus,1,61,61,0.9999887,-0.00016347179,18.855188,0.013406067,-28.30769157409668
Ducula_aenea,0,-1,8,0.57254755,-1.8715451,7.48622,0.013253007,-39.735939025878906
Egretta_garzetta,1,29,29,0.92831993,-0.37605625,9.587117,0.013287934,-28.210718154907227
Lonchura_punctulata,0,-1,4,0.5396764,-1.769928,7.05142,0.013244573,-45.5142822265625
Ardea_cinerea,1,8,8,0.9979899,-0.018413363,12.855872,0.013334611,-30.224891662597656
Hirundo_tahitica,0,-1,27,0.48704126,-1.4033945,8.445753,0.01327104,-40.5831298828125
